nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04532372,NCT04532372,1,0,37020069,Current level of confidence I can manage my symptoms as well as other people with symptoms like mine [PROMIS],Observation,0,1659470110,5576,5631,high-dose for management of acute symptoms such as ARDS,,0,,#NAME?,Infinity,,1
NCT04532372,NCT04532372,1,0,4045719,Care of immunosuppressed patient,Observation,1,,5716,5801,agents used for treatment of COVID-19 that may also have immunosuppressive properties,the 4 weeks prior to enrollment,28,,#NAME?,Infinity,,1
NCT04532372,NCT04532372,1,0,4020647,Investigates,Observation,0,,5912,5944,not approved by the investigator,the 4 weeks prior to enrollment,28,,#NAME?,Infinity,,1
NCT04532411,NCT04532411,1,1,4076091,Massachusetts,Observation,0,,84,155,Massachusetts General Hospital (MGH) testing sites beginning March 2019,,0,,#NAME?,Infinity,,1
NCT04532411,NCT04532411,1,0,40761377,Ever had outpatient test(s) performed for deep vein thrombosis [Date and time],Observation,1,,214,274,performed within designated outpatient testing sites at MGH.,,0,,#NAME?,Infinity,,1
NCT04532411,NCT04532411,1,0,1314513,Ras (kras and nras) gene mutation testing performed before initiation of anti-egfr moab,Observation,0,1659470310,276,313,Testing performed within the hospital,,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,4059477,Menopause,Observation,0,,30,45,post-menopausal,at time of randomization,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,4244251,Confirmed by,Observation,0,,391,448,confirmed by PCR test at Mayo Clinic's Central Laboratory,at time of randomization,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,4264111,WHO tumor classification,Observation,0,,151,242,World Health Organization (WHO)/National Institutes of Health (NIH) Severity Categorization,at time of randomization,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,0,4157562,Hypersensitivity types,Observation,0,,2183,2227,Known hypersensitivity or allergy to Fisetin,at time of randomization,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,36685445,Arterial oxygen saturation on room air at rest,Observation,0,,256,267,on room air,at time of randomization,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,36685445,Arterial oxygen saturation on room air at rest,Observation,0,1659473210,330,344,or on room air,at time of enrollment,0,,#NAME?,Infinity,,1
NCT04539275,NCT04539275,1,0,4052775,Previous foreign travel ++,Observation,0,,2401,2411,Previously,History of,0,,#NAME?,Infinity,,1
NCT04539275,NCT04539275,1,1,40218805,Testing for SARS-CoV-2 in CDC laboratory,Observation,0,,154,197,symptoms suggestive of SARS-CoV-2 infection,History of,0,,#NAME?,Infinity,,1
NCT04539275,NCT04539275,1,1,4120014,Polymerase chain reaction,Observation,0,1659473510,549,596,polymerase chain reaction (PCR) or antigen test,> 72 hours but 168 hours (i.e. 7 days) prior to screening,7,,#NAME?,Infinity,,1
NCT04539275,NCT04539275,1,1,4139322,Nasopharyngeal,Observation,0,1659473510,646,740,"RT-PCR or antigen positive (nasopharyngeal, oropharyngeal, saliva, lower respiratory) in sampl",> 72 hours but 168 hours (i.e. 7 days) prior to screening,7,,#NAME?,Infinity,,1
NCT04539275,NCT04539275,1,1,4081360,BCR positive,Observation,0,1659473510,784,820,RT-PCR or antigen positive in sample,> 72 hours but 168 hours (i.e. 7 days) prior to screening,7,,#NAME?,Infinity,,1
NCT04539275,NCT04539275,1,1,40218805,Testing for SARS-CoV-2 in CDC laboratory,Observation,0,,1040,1102,progressive disease suggestive of ongoing SARS-CoV-2 infection,History of,0,,#NAME?,Infinity,,1
NCT04539275,NCT04539275,1,0,4188893,History of,Observation,0,,2358,2368,History of,History of,0,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,1,4139322,Nasopharyngeal,Observation,0,,82,154,confirmed by PCR from a nasopharyngeal or lower respiratory tract sample,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,1,4188824,Breastfeeding,Observation,1,,497,510,breastfeeding,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,0,45765580,Ability to swallow tablet,Observation,0,,2493,2521,Inability to swallow tablets,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,0,439224,Allergy to drug,Observation,0,,2450,2491,Allergy to study medication or excipients,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,0,4188893,History of,Observation,0,,1392,1402,history of,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,0,2617620,CLINICIAN DOCUMENTED PATIENT WAS NOT AN ELIGIBLE CANDIDATE FOR DISCONTINUATION OF PROPHYLACTIC ANTIBIOTIC DISCONTINUATION WITHIN 48 HOURS OF SURGICAL END TIME,Observation,0,,3482,3687,where discontinuation during study drug administration is not possible or where fluctuations in levels are considered clinically important (as per investigator judgement) and cannot be clinically monitored,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,0,4084140,Below therapeutic range,Observation,0,,2985,3009,narrow therapeutic index,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,0,37398592,Therapeutic drug monitoring assay,Observation,1,,3057,3123,therapeutic monitoring available for duration of alvelestat dosing,within 24 hours of randomization,1,,#NAME?,Infinity,,1
NCT04540185,NCT04540185,1,1,4188824,Breastfeeding,Observation,1,,1358,1371,breastfeeding,within 14 days prior to Screening,14,,#NAME?,Infinity,,1
NCT04540185,NCT04540185,1,0,4188893,History of,Observation,0,,2253,2263,history of,within 14 days prior to Screening,14,,#NAME?,Infinity,,1
NCT04540185,NCT04540185,1,0,4188824,Breastfeeding,Observation,0,1659477510,2231,2244,breastfeeding,,0,,#NAME?,Infinity,,1
NCT04540185,NCT04540185,1,0,4116871,Intramuscular,Observation,0,,2815,2858,contraindication to intramuscular injection,within 14 days prior to Screening,14,,#NAME?,Infinity,,1
NCT04540185,NCT04540185,1,0,4131544,Accident requiring medical attention in last 12 months,Observation,0,,2724,2781,requiring medical intervention after receipt of a vaccine,within 14 days prior to Screening,14,,#NAME?,Infinity,,1
NCT04540185,NCT04540185,1,0,42537947,Anaphylaxis care,Observation,0,1659478110,2662,2673,anaphylaxis,,0,,#NAME?,Infinity,,1
NCT04540406,NCT04540406,1,1,40767454,Severity of symptoms,Observation,0,,131,238,"based on the symptom list from the CDC (updated May 13, 2020) and the severity categorization from FDA (20)",within the last 30 days,30,,#NAME?,Infinity,,1
NCT04540406,NCT04540406,1,1,36685445,Arterial oxygen saturation on room air at rest,Observation,0,,836,860,on room air at sea level,within the last 30 days,30,,#NAME?,Infinity,,1
NCT04540406,NCT04540406,1,0,4265450,Ability to conceive,Observation,0,,1748,1780,Inability to receive oral fluids,within the last 30 days,30,,#NAME?,Infinity,,1
NCT04540406,NCT04540406,1,0,42528776,Allergy or intolerance criticality,Observation,0,,1796,1850,allergy or intolerance to any ingredients in NBT-NM108,within the last 30 days,30,,#NAME?,Infinity,,1
NCT04545047,NCT04545047,1,1,4244251,Confirmed by,Observation,0,,59,93,Laboratory confirmed positive test,within 48 hours of admission,2,,#NAME?,Infinity,,1
NCT04545060,NCT04545060,1,0,4036771,Symptom severe,Observation,0,,447,487,Symptoms consistent with severe COVID-19,less than or equal to 5 days from onset of symptoms,5,,#NAME?,Infinity,,1
NCT04540120,NCT04540120,1,0,36717536,Nursing,Observation,0,,2059,2066,nursing,History of,0,,#NAME?,Infinity,,1
NCT04545060,NCT04545060,1,1,36685445,Arterial oxygen saturation on room air at rest,Observation,0,,211,222,on room air,less than or equal to 5 days from onset of symptoms,5,,#NAME?,Infinity,,1
NCT04545060,NCT04545060,1,1,40218805,Testing for SARS-CoV-2 in CDC laboratory,Observation,0,,232,249,COVID-19 symptoms,less than or equal to 5 days from onset of symptoms,5,,#NAME?,Infinity,,1
NCT04547283,NCT04547283,1,1,4126214,Broom,Observation,0,,160,168,room air,,0,,#NAME?,Infinity,,1
NCT04547283,NCT04547283,1,0,4123378,Unable to turn pages,Observation,0,1659480410,274,293,unable to turn self,,0,,#NAME?,Infinity,,1
NCT04547283,NCT04547283,1,0,4265687,Tone of abdomen,Observation,0,1659480410,343,369,open chest or open abdomen,,0,,#NAME?,Infinity,,1
NCT04547283,NCT04547283,1,0,4310432,End-of-life surveillance,Observation,0,1659480410,472,488,end-of-life care,,0,,#NAME?,Infinity,,1
NCT04548531,NCT04548531,1,0,4188893,History of,Observation,0,,257,267,history of,,0,,#NAME?,Infinity,,1
NCT04548544,NCT04548544,1,0,40766816,Contraindication,Observation,0,,255,276,MRI contraindications,,0,,#NAME?,Infinity,,1
NCT04548544,NCT04548544,1,0,44807224,Professional judgement not to engage patient with insulin alert requirements,Observation,0,,691,800,would interfere with adherence to the study requirements will be excluded and not allowed to enter the study.,,0,,#NAME?,Infinity,,1
NCT04334382,NCT04334382,1,1,,,Person,0,1659187910,23,28,Adult,,0,,#NAME?,Infinity,,1
NCT04337216,NCT04337216,1,0,,,Person,0,,526,529,Age,within the 4 weeks,28,<18 years-old,#NAME?,18,,1
NCT04341506,NCT04341506,1,0,,,Person,0,,146,149,Age,,0,less than 18 years-old,#NAME?,18,,1
NCT04341506,NCT04341506,1,1,,,Person,0,,90,93,Age,,0,greater than 18 years-old,18,Infinity,,1
NCT04362111,NCT04362111,1,1,,,Person,0,,39,44,older,Previous,0,18 years old or older,18,Infinity,,1
NCT04380948,NCT04380948,1,1,,,Person,0,,197,200,age,>10 days,10,Severe,#NAME?,Infinity,,1
NCT04395911,NCT04395911,1,1,,,Person,0,,158,165,females,at Screening,0,,#NAME?,Infinity,,1
NCT04418505,NCT04418505,1,1,,,Person,0,,136,139,age,at the time of diagnosis,10000,Between 18-65 years,18,65,,1
NCT04469179,NCT04469179,1,1,,,Person,0,,103,106,age,within seven days prior to infusion,7,18-60 years,18,60,,1
NCT04472728,NCT04472728,1,1,,,Person,0,,23,26,Age,"within the last 14 days, prior to randomization",14,55 and older.,55,Infinity,,1
NCT04474496,NCT04474496,1,1,,,Person,0,,62,65,age,,0,18 years or older,18,Infinity,,1
NCT04480333,NCT04480333,1,1,,,Person,0,1659421210,72,75,men,,0,,#NAME?,Infinity,,1
NCT04508777,NCT04508777,1,1,,,Person,0,,29,34,years,,0,18 years or older,18,Infinity,,1
NCT04524962,NCT04524962,1,1,,,Person,0,,52,55,age,at the time of enrollment,10000,18 years or older,18,Infinity,,1
NCT04530474,NCT04530474,1,1,,,Person,0,,65,68,Age,Current,10000,at least 18 years,18,Infinity,,1
NCT04530500,NCT04530500,1,1,,,Person,0,,23,27,Male,,0,,#NAME?,Infinity,,1
NCT04530500,NCT04530500,1,1,,,Person,0,,37,40,age,,0,18,18,Infinity,,1
NCT04530500,NCT04530500,1,0,,,Person,0,,246,251,males,,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,,,Person,0,1659472210,23,26,Men,,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,,,Person,0,1659472210,46,51,women,,0,,#NAME?,Infinity,,1
NCT04537299,NCT04537299,1,1,,,Person,0,,52,55,age,at time of randomization,0,65 years,65,Infinity,,1
NCT04537650,NCT04537650,1,0,,,Person,0,,276,279,Age,within 2-32 weeks post a diagnosis,-70000,under 18 years old,#NAME?,18,,1
NCT04539275,NCT04539275,1,1,,,Person,0,,459,462,age,History of,0,18 years of,18,Infinity,,1
NCT04539795,NCT04539795,1,1,,,Person,0,1659473810,23,27,Male,,0,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,1,,,Person,0,1659473810,31,37,Female,,0,,#NAME?,Infinity,,1
NCT04539795,NCT04539795,1,1,,,Person,0,,39,42,Age,within 24 hours of randomization,1,18 years,18,Infinity,,1
NCT04540406,NCT04540406,1,1,,,Person,0,,23,27,Aged,within the last 30 days,30,between 18 to 69 (inclusive),18,69,,1
NCT04545047,NCT04545047,1,1,,,Person,0,,33,36,Age,within 48 hours of admission,2,of 18 years or older,18,Infinity,,1
NCT04545060,NCT04545060,1,1,,,Person,0,,43,47,aged,less than or equal to 5 days from onset of symptoms,5,55 years old,55,Infinity,,1
NCT04548531,NCT04548531,1,1,,,Person,0,,31,34,age,,0,45-75,45,75,,1
NCT04548544,NCT04548544,1,1,,,Person,0,,72,75,old,,0,14-18 years,14,18,,1
NCT04548544,NCT04548544,1,0,,,Person,0,,165,168,old,,0,younger or older than 14-18 years,14,18,,1
NCT04519411,NCT04519411,1,1,,,Person,0,,21,29,Patients,,0,10 kg or greater,10,Infinity,,1
NCT04519411,NCT04519411,1,0,,,Person,0,,290,298,Patients,,0,<10 kg,#NAME?,10,,1
NCT04519411,NCT04519411,1,1,,,Person,0,,44,47,age,,0,0-17 years,0,17,,1
NCT04519502,NCT04519502,1,1,,,Person,0,,688,693,women,"on or before December 31, 2020",-31,,#NAME?,Infinity,,1
NCT04522830,NCT04522830,1,1,,,Person,0,,33,36,age,currently,10000,60 years or older,60,Infinity,,1
NCT04524507,NCT04524507,1,1,,,Person,0,,23,26,Age,> 10 days,10,at least 18 years,18,Infinity,,1
NCT04524598,NCT04524598,1,1,,,Person,0,,35,39,ages,,0,Between 13 and 21,13,21,,1
NCT04524715,NCT04524715,1,1,,,Person,0,,97,100,age,,0,or older. 18 years,18,Infinity,,1
NCT04342663,NCT04342663,1,1,38004515,Hospital,Visit,1,,60,72,hospitalized,Currently,10000,,#NAME?,Infinity,,1
NCT04361123,NCT04361123,1,1,8761,Rural Health Clinic,Visit,0,,62,75,Atrium Health,,0,,#NAME?,Infinity,,1
NCT02735707,NCT02735707,1,1,38004311,Inpatient Hospice,Visit,0,,55,73,admitted to an ICU,within 48 hours of hospital admission,2,,#NAME?,Infinity,,1
NCT02735707,NCT02735707,1,0,32037,Intensive Care,Visit,0,,655,691,inpatient in any healthcare facility,within 48 hours of hospital admission,2,,#NAME?,Infinity,,1
NCT03452774,NCT03452774,1,0,8546,Hospice,Visit,0,,1369,1376,Hospice,,0,,#NAME?,Infinity,,1
NCT03474965,NCT03474965,1,0,38004515,Hospital,Visit,0,,4323,4335,Hospitalized,within the preceding 12 months prior to screening,365,,#NAME?,Infinity,,1
NCT03648372,NCT03648372_covid,1,1,38004515,Hospital,Visit,0,,1668,1680,hospitalized,History of,0,,#NAME?,Infinity,,1
NCT03648372,NCT03648372_covid,1,0,32037,Intensive Care,Visit,0,1659143710,6341,6379,admission to intensive care unit (ICU),at screening,0,,#NAME?,Infinity,,1
NCT03808922,NCT03808922_main,2,0,8546,Hospice,Visit,0,,2462,2474,hospice care,for >1 year,365,,#NAME?,Infinity,,1
NCT03852537,NCT03852537_covid,1,0,38004515,Hospital,Visit,0,,695,715,admitted to hospital,in the previous 90 days,90,,#NAME?,Infinity,,1
NCT03852537,NCT03852537_covid,1,0,38004515,Hospital,Visit,0,,1172,1190,Hospital admission,in the previous 90 days,90,,#NAME?,Infinity,,1
NCT03852537,NCT03852537_pneum,2,1,38004311,Inpatient Hospice,Visit,0,1659150510,66,74,admitted,,0,,#NAME?,Infinity,,1
NCT03852537,NCT03852537_pneum,2,0,38004515,Hospital,Visit,0,,509,527,Hospital admission,in the previous 90 days,90,,#NAME?,Infinity,,1
NCT04193878,NCT04193878,1,1,38004515,Hospital,Visit,0,1659152710,49,64,hospitalization,,0,,#NAME?,Infinity,,1
NCT04280705,NCT04280705,1,1,38004284,Psychiatric Hospital,Visit,0,,23,45,Admitted to a hospital,any duration,0,,#NAME?,Infinity,,1
NCT04292730,NCT04292730,1,1,38004515,Hospital,Visit,0,,559,571,hospitalized,Concurrent,0,,#NAME?,Infinity,,1
NCT04292899,NCT04292899,1,1,38004515,Hospital,Visit,0,,829,841,hospitalized,4 days before randomization,4,,#NAME?,Infinity,,1
NCT04305457,NCT04305457,1,0,8913,Psychiatric Facility-Partial Hospitalization,Visit,0,,1061,1075,hopitalization,for more than 72 hours,3,,#NAME?,Infinity,,1
NCT04305457,NCT04305457,1,0,38004515,Hospital,Visit,0,,823,835,Hospitalized,for more than 72 hours,3,,#NAME?,Infinity,,1
NCT04305457,NCT04305457,1,1,38004515,Hospital,Visit,0,,165,183,Hospital admission,for more than 72 hours,3,,#NAME?,Infinity,,1
NCT04306393,NCT04306393,1,0,38004515,Hospital,Visit,0,,1426,1444,hospital admission,prior to enrollment,0,,#NAME?,Infinity,,1
NCT04306393,NCT04306393,1,1,38004311,Inpatient Hospice,Visit,0,,70,89,admitted to the ICU,prior to enrollment,0,,#NAME?,Infinity,,1
NCT04308668,NCT04308668,1,0,38004515,Hospital,Visit,0,,367,382,hospitalization,Current,10000,,#NAME?,Infinity,,1
NCT04312009,NCT04312009,1,1,38004515,Hospital,Visit,0,1659160610,151,176,Admission to the hospital,,0,,#NAME?,Infinity,,1
NCT04312009,NCT04312009,1,1,38004515,Hospital,Visit,0,1659160610,151,176,Admission to the hospital,,0,,#NAME?,Infinity,,1
NCT04315298,NCT04315298,2,1,38004515,Hospital,Visit,0,,290,302,Hospitalized,at randomization,0,,#NAME?,Infinity,,1
NCT04319731,NCT04319731,1,1,38004515,Hospital,Visit,0,,37,49,Hospitalized,within 14 days of enrollment,14,,#NAME?,Infinity,,1
NCT04320472,NCT04320472,1,1,32037,Intensive Care,Visit,0,,21,44,Critical/Intensive care,,0,,#NAME?,Infinity,,1
NCT04320472,NCT04320472,1,1,38004519,Home Health Agency,Visit,0,1659165310,48,76,Neurocritical care admission,,0,,#NAME?,Infinity,,1
NCT04320472,NCT04320472,1,1,38004519,Home Health Agency,Visit,0,,77,86,Admission,,0,,#NAME?,Infinity,,1
NCT04320615,NCT04320615,1,1,38004515,Hospital,Visit,0,,21,33,Hospitalized,at screening,0,,#NAME?,Infinity,,1
NCT04321369,NCT04321369,1,1,8716,Independent Clinic,Visit,0,,123,137,Everett Clinic,,0,,#NAME?,Infinity,,1
NCT04322682,NCT04322682,1,1,38004515,Hospital,Visit,1,,236,248,hospitalized,history of,0,,#NAME?,Infinity,,1
NCT04322682,NCT04322682,1,1,9202,Outpatient Visit,Visit,0,1659167110,202,212,Outpatient,,0,,#NAME?,Infinity,,1
NCT04322682,NCT04322682,1,0,38004515,Hospital,Visit,0,1659167810,1402,1414,hospitalized,currently,10000,,#NAME?,Infinity,,1
NCT04323761,NCT04323761,1,1,38004515,Hospital,Visit,0,,860,872,Hospitalized,,0,,#NAME?,Infinity,,1
